file,price,beds,baths,sqft,yearbuilt,zip,zestimate,zlink,address,dateofsale
boston_sold_02210.csv,505000,1,1,1096,1900,2210,581486,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-604-Boston-MA-02210/59212000_zpid/,"21 Wormwood St, UNIT 604, Boston, MA 02210", 9/13/11
boston_sold_02210.csv,1,1,2,2442,1910,2210,1183660,http://www.zillow.com/homedetails/437-D-St-APT-7C-Boston-MA-02210/59148150_zpid/,"437 D St, APT 7C, Boston, MA 02210", 8/25/11
boston_sold_02210.csv,2350000,3,3.5,2669,2006,2210,2579284,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-14P-Boston-MA-02210/81857147_zpid/,"500 Atlantic Ave, UNIT 14P, Boston, MA 02210",8/5/11
boston_sold_02210.csv,409000,1,1,848,1911,2210,471087,http://www.zillow.com/homedetails/33-Sleeper-St-APT-402-Boston-MA-02210/59172189_zpid/,"33 Sleeper St, APT 402, Boston, MA 02210",8/1/11
boston_sold_02210.csv,1,2,2.5,1593,2006,2210,1332731,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-17B-Boston-MA-02210/81857967_zpid/,"500 Atlantic Ave, UNIT 17B, Boston, MA 02210", 7/26/11
boston_sold_02210.csv,912000,2,2,1651,2004,2210,886452,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-PH105-Boston-MA-02210/67715687_zpid/,"25 Channel Ctr St, UNIT PH105, Boston, MA 02210", 7/15/11
boston_sold_02210.csv,2760000,3,4.5,3020,2006,2210,3258509,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-21J-Boston-MA-02210/81859002_zpid/,"500 Atlantic Ave, UNIT 21J, Boston, MA 02210",7/7/11
boston_sold_02210.csv,843000,2,2.5,1394,2008,2210,819898,http://www.zillow.com/homedetails/346-Congress-St-UNIT-606-Boston-MA-02210/90138739_zpid/,"346 Congress St, UNIT 606, Boston, MA 02210",7/5/11
boston_sold_02210.csv,810000,2,2.5,2100,2004,2210,1019934,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-403-Boston-MA-02210/68007012_zpid/,"25 Channel Ctr St, UNIT 403, Boston, MA 02210",7/1/11
boston_sold_02210.csv,375000,1,1,428,2006,2210,384818,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-15Q-Boston-MA-02210/81858929_zpid/,"500 Atlantic Ave, UNIT 15Q, Boston, MA 02210", 6/30/11
boston_sold_02210.csv,1,2,2,1580,2006,2210,1265351,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-18A-Boston-MA-02210/81857997_zpid/,"500 Atlantic Ave, UNIT 18A, Boston, MA 02210", 6/28/11
boston_sold_02210.csv,600000,1,2,1398,2004,2210,612108,http://www.zillow.com/homedetails/25-Channel-Ctr-St-PH-201-Boston-MA-02210/68005863_zpid/,"25 Channel Ctr St, PH 201, Boston, MA 02210",6/9/11
boston_sold_02210.csv,700000,2,2,1374,1899,2210,791188,http://www.zillow.com/homedetails/346-Congress-St-UNIT-315-Boston-MA-02210/90138042_zpid/,"346 Congress St, UNIT 315, Boston, MA 02210",6/7/11
boston_sold_02210.csv,825000,2,2.5,1838,2004,2210,890509,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-802-Boston-MA-02210/68007033_zpid/,"25 Channel Ctr St, UNIT 802, Boston, MA 02210",6/2/11
boston_sold_02210.csv,777500,2,2,1732,1919,2210,850981,http://www.zillow.com/homedetails/35-Channel-Ctr-St-UNIT-302-Boston-MA-02210/67715551_zpid/,"35 Channel Ctr St, UNIT 302, Boston, MA 02210", 5/20/11
boston_sold_02210.csv,400000,1,1,616,1900,2210,344456,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-618-Boston-MA-02210/59212010_zpid/,"21 Wormwood St, UNIT 618, Boston, MA 02210", 5/18/11
boston_sold_02210.csv,312500,1,1,426,2006,2210,371949,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-14T-Boston-MA-02210/81857412_zpid/,"500 Atlantic Ave, UNIT 14T, Boston, MA 02210", 5/12/11
boston_sold_02210.csv,890000,3,4.5,1804,2008,2210,1255965,http://www.zillow.com/homedetails/346-Congress-St-UNIT-401-Boston-MA-02210/90136914_zpid/,"346 Congress St, UNIT 401, Boston, MA 02210", 5/10/11
boston_sold_02210.csv,471500,1,1,1497,1920,2210,658002,http://www.zillow.com/homedetails/437-D-St-APT-2B-Boston-MA-02210/59148118_zpid/,"437 D St, APT 2B, Boston, MA 02210",5/6/11
boston_sold_02210.csv,655000,2,1,1690,1899,2210,863850,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-503-Boston-MA-02210/59211974_zpid/,"21 Wormwood St, UNIT 503, Boston, MA 02210", 4/29/11
boston_sold_02210.csv,469000,1,1,857,2008,2210,516790,http://www.zillow.com/homedetails/346-Congress-St-UNIT-411-Boston-MA-02210/90137930_zpid/,"346 Congress St, UNIT 411, Boston, MA 02210", 4/25/11
boston_sold_02210.csv,485000,1,2,1019,2008,2210,613259,http://www.zillow.com/homedetails/346-Congress-St-UNIT-305-Boston-MA-02210/90138203_zpid/,"346 Congress St, UNIT 305, Boston, MA 02210", 4/22/11
boston_sold_02210.csv,522000,1,1,1229,1900,2210,630327,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-501-Boston-MA-02210/59211972_zpid/,"21 Wormwood St, UNIT 501, Boston, MA 02210", 4/20/11
boston_sold_02210.csv,535000,1,1,1320,1920,2210,624518,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-213-Boston-MA-02210/59211909_zpid/,"21 Wormwood St, UNIT 213, Boston, MA 02210", 4/14/11
boston_sold_02210.csv,650000,2,2,1544,1900,2210,804851,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-514-Boston-MA-02210/59211985_zpid/,"21 Wormwood St, UNIT 514, Boston, MA 02210", 4/14/11
boston_sold_02210.csv,740000,2,2.5,1316,1899,2210,769996,http://www.zillow.com/homedetails/346-Congress-St-UNIT-604-Boston-MA-02210/90137334_zpid/,"346 Congress St, UNIT 604, Boston, MA 02210", 4/13/11
boston_sold_02210.csv,3100000,2,2,1808,1899,2210,1678942,http://www.zillow.com/homedetails/346-Congress-St-UNIT-PH2-Boston-MA-02210/90136536_zpid/,"346 Congress St, UNIT PH2, Boston, MA 02210",4/8/11
boston_sold_02210.csv,1348200,2,2.5,1564,2006,2210,1328151,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-18G-Boston-MA-02210/81857660_zpid/,"500 Atlantic Ave, UNIT 18G, Boston, MA 02210",4/8/11
boston_sold_02210.csv,370000,1,1,683,1899,2210,435249,http://www.zillow.com/homedetails/346-Congress-St-UNIT-408-Boston-MA-02210/90138738_zpid/,"346 Congress St, UNIT 408, Boston, MA 02210", 3/31/11
boston_sold_02210.csv,635000,1,2,901,1899,2210,575764,http://www.zillow.com/homedetails/346-Congress-St-UNIT-607-Boston-MA-02210/90138226_zpid/,"346 Congress St, UNIT 607, Boston, MA 02210", 3/29/11
boston_sold_02210.csv,1,3,4.5,2913,2006,2210,3865071,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-20J-Boston-MA-02210/81858955_zpid/,"500 Atlantic Ave, UNIT 20J, Boston, MA 02210", 3/29/11
boston_sold_02210.csv,380000,1,1,747,2008,2210,465557,http://www.zillow.com/homedetails/346-Congress-St-UNIT-214-Boston-MA-02210/90137860_zpid/,"346 Congress St, UNIT 214, Boston, MA 02210", 3/28/11
boston_sold_02210.csv,385000,1,1,840,1911,2210,459899,http://www.zillow.com/homedetails/33-Sleeper-St-APT-502-Boston-MA-02210/59172199_zpid/,"33 Sleeper St, APT 502, Boston, MA 02210", 1/27/11
boston_sold_02210.csv,865000,2,2.5,1930,2004,2210,894290,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-611-Boston-MA-02210/67709862_zpid/,"25 Channel Ctr St, UNIT 611, Boston, MA 02210", 1/21/11
boston_sold_02210.csv,2350000,3,3.5,2676,2006,2210,2707552,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-20B-Boston-MA-02210/81858732_zpid/,"500 Atlantic Ave, UNIT 20B, Boston, MA 02210",1/7/11
boston_sold_02210.csv,272500,1,1,586,2008,2210,363705,http://www.zillow.com/homedetails/346-Congress-St-UNIT-206-Boston-MA-02210/90138353_zpid/,"346 Congress St, UNIT 206, Boston, MA 02210",1/5/11
boston_sold_02210.csv,990000,4,2,2063,1920,2210,1172842,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-611-Boston-MA-02210/59212006_zpid/,"21 Wormwood St, UNIT 611, Boston, MA 02210",1/5/11
boston_sold_02210.csv,455500,1,1,1055,1911,2210,508098,http://www.zillow.com/homedetails/33-Sleeper-St-APT-107-Boston-MA-02210/59172166_zpid/,"33 Sleeper St, APT 107, Boston, MA 02210",1/3/11
boston_sold_02210.csv,1,2,2,1414,2006,2210,1057966,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-14D-Boston-MA-02210/81857713_zpid/,"500 Atlantic Ave, UNIT 14D, Boston, MA 02210",12/30/10
boston_sold_02210.csv,670000,1,1,1263,1911,2210,655257,http://www.zillow.com/homedetails/33-Sleeper-St-APT-604-Boston-MA-02210/59172211_zpid/,"33 Sleeper St, APT 604, Boston, MA 02210",12/30/10
boston_sold_02210.csv,365000,1,1,656,1899,2210,369937,http://www.zillow.com/homedetails/346-Congress-St-UNIT-510-Boston-MA-02210/90137002_zpid/,"346 Congress St, UNIT 510, Boston, MA 02210",12/15/10
boston_sold_02210.csv,359000,1,1,707,2008,2210,445611,http://www.zillow.com/homedetails/346-Congress-St-UNIT-312-Boston-MA-02210/90138748_zpid/,"346 Congress St, UNIT 312, Boston, MA 02210",12/13/10
boston_sold_02210.csv,800000,2,2.5,1768,2003,2210,885567,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-805-Boston-MA-02210/67715495_zpid/,"25 Channel Ctr St, UNIT 805, Boston, MA 02210",12/10/10
boston_sold_02210.csv,665000,2,2,1350,1890,2210,717225,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-609-Boston-MA-02210/59212004_zpid/,"21 Wormwood St, UNIT 609, Boston, MA 02210",12/10/10
boston_sold_02210.csv,1,1,1,720,1911,2210,307049,http://www.zillow.com/homedetails/33-Sleeper-St-APT-101-Boston-MA-02210/59172160_zpid/,"33 Sleeper St, APT 101, Boston, MA 02210",11/30/10
boston_sold_02210.csv,740000,2,2.5,1768,2004,2210,855348,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-205-Boston-MA-02210/68005812_zpid/,"25 Channel Ctr St, UNIT 205, Boston, MA 02210",11/19/10
boston_sold_02210.csv,535000,1,1.5,753,1899,2210,506969,http://www.zillow.com/homedetails/346-Congress-St-UNIT-611-Boston-MA-02210/90138328_zpid/,"346 Congress St, UNIT 611, Boston, MA 02210",11/17/10
boston_sold_02210.csv,365000,1,1,717,1899,2210,447746,http://www.zillow.com/homedetails/346-Congress-St-UNIT-412-Boston-MA-02210/90136856_zpid/,"346 Congress St, UNIT 412, Boston, MA 02210",11/15/10
boston_sold_02210.csv,1,1,1,1026,1900,2210,529459,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-521-Boston-MA-02210/59211992_zpid/,"21 Wormwood St, UNIT 521, Boston, MA 02210",11/10/10
boston_sold_02210.csv,1500000,3,3,2220,2004,2210,1391280,http://www.zillow.com/homedetails/25-Channel-Center-St-UNIT-PH104-Boston-MA-02210/68005527_zpid/,"25 Channel Center St, UNIT PH104, Boston, MA 02210",11/10/10
boston_sold_02210.csv,395000,1,1,754,1899,2210,463594,http://www.zillow.com/homedetails/346-Congress-St-UNIT-414-Boston-MA-02210/90138744_zpid/,"346 Congress St, UNIT 414, Boston, MA 02210",10/26/10
boston_sold_02210.csv,1390000,2,2.5,1483,2006,2210,1363497,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-19M-Boston-MA-02210/81858941_zpid/,"500 Atlantic Ave, UNIT 19M, Boston, MA 02210", 10/7/10
boston_sold_02210.csv,680000,2,2,969,2008,2210,620548,http://www.zillow.com/homedetails/346-Congress-St-UNIT-603-Boston-MA-02210/90136602_zpid/,"346 Congress St, UNIT 603, Boston, MA 02210", 9/15/10
boston_sold_02210.csv,6025000,2,2,1257,2006,2210,2043460,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-20L-Boston-MA-02210/81858720_zpid/,"500 Atlantic Ave, UNIT 20L, Boston, MA 02210",9/1/10
boston_sold_02210.csv,700000,1,1.5,1127,2006,2210,800407,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-14C-Boston-MA-02210/81857659_zpid/,"500 Atlantic Ave, UNIT 14C, Boston, MA 02210", 8/31/10
boston_sold_02210.csv,715000,1,1.5,1132,2005,2210,817903,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-15C-Boston-MA-02210/81858055_zpid/,"500 Atlantic Ave, UNIT 15C, Boston, MA 02210", 8/26/10
boston_sold_02210.csv,895000,2,2.5,2077,2004,2210,1087964,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-804-Boston-MA-02210/68005360_zpid/,"25 Channel Ctr St, UNIT 804, Boston, MA 02210", 8/19/10
boston_sold_02210.csv,352000,1,1,698,1899,2210,439904,http://www.zillow.com/homedetails/346-Congress-St-UNIT-304-Boston-MA-02210/90136573_zpid/,"346 Congress St, UNIT 304, Boston, MA 02210",8/5/10
boston_sold_02210.csv,1425000,2,2.5,1557,2006,2210,1440701,http://www.zillow.com/homedetails/500-Atlantic-Ave-UNIT-17L-Boston-MA-02210/81858964_zpid/,"500 Atlantic Ave, UNIT 17L, Boston, MA 02210",8/2/10
boston_sold_02210.csv,478500,1,1,1080,1919,2210,461558,http://www.zillow.com/homedetails/35-Channel-Ctr-St-UNIT-303-Boston-MA-02210/68006473_zpid/,"35 Channel Ctr St, UNIT 303, Boston, MA 02210", 7/30/10
boston_sold_02210.csv,915000,2,2,1159,1899,2210,783336,http://www.zillow.com/homedetails/346-Congress-St-UNIT-613-Boston-MA-02210/90138232_zpid/,"346 Congress St, UNIT 613, Boston, MA 02210", 7/29/10
boston_sold_02210.csv,545000,1,1.5,1229,2004,2210,588119,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-807-Boston-MA-02210/68005871_zpid/,"25 Channel Ctr St, UNIT 807, Boston, MA 02210", 7/23/10
boston_sold_02210.csv,600000,2,2,1039,1899,2210,614492,http://www.zillow.com/homedetails/346-Congress-St-UNIT-509-Boston-MA-02210/90137020_zpid/,"346 Congress St, UNIT 509, Boston, MA 02210", 7/15/10
boston_sold_02210.csv,295000,1,1,584,1899,2210,361818,http://www.zillow.com/homedetails/346-Congress-St-UNIT-306-Boston-MA-02210/90137921_zpid/,"346 Congress St, UNIT 306, Boston, MA 02210", 7/15/10
boston_sold_02210.csv,985000,1,1,1609,1911,2210,852962,http://www.zillow.com/homedetails/33-Sleeper-St-APT-605-Boston-MA-02210/59172212_zpid/,"33 Sleeper St, APT 605, Boston, MA 02210", 7/12/10
boston_sold_02210.csv,261605,1,1,776,1900,2210,321535,http://www.zillow.com/homedetails/21-Wormwood-St-UNIT-519-Boston-MA-02210/59211990_zpid/,"21 Wormwood St, UNIT 519, Boston, MA 02210", 6/23/10
boston_sold_02210.csv,585000,2,2,1123,2008,2210,618285,http://www.zillow.com/homedetails/346-Congress-St-UNIT-301-Boston-MA-02210/90138466_zpid/,"346 Congress St, UNIT 301, Boston, MA 02210",6/4/10
boston_sold_02210.csv,435000,1,1,1170,1911,2210,535590,http://www.zillow.com/homedetails/15-Sleeper-St-STE-105-Boston-MA-02210/59172132_zpid/,"15 Sleeper St, STE 105, Boston, MA 02210",6/4/10
boston_sold_02210.csv,409000,1,1,1140,1911,2210,523961,http://www.zillow.com/homedetails/33-Sleeper-St-APT-409-Boston-MA-02210/59172196_zpid/,"33 Sleeper St, APT 409, Boston, MA 02210", 5/17/10
boston_sold_02210.csv,760000,2,2.5,2323,2004,2210,1093501,http://www.zillow.com/homedetails/25-Channel-Ctr-St-UNIT-209-Boston-MA-02210/68006081_zpid/,"25 Channel Ctr St, UNIT 209, Boston, MA 02210", 4/22/10
boston_sold_02210.csv,525000,2,1,1217,1920,2210,552209,http://www.zillow.com/homedetails/437-D-St-APT-2G-Boston-MA-02210/59148123_zpid/,"437 D St, APT 2G, Boston, MA 02210", 4/16/10
boston_sold_02215.csv,479000,1,1,723,2005,2215,407449,http://www.zillow.com/homedetails/120-Mountfort-St-APT-107-Boston-MA-02215/71546422_zpid/,"120 Mountfort St, APT 107, Boston, MA 02215", 3/15/13
boston_sold_02215.csv,390000,1,1,647,1900,2215,342203,http://www.zillow.com/homedetails/30-Peterborough-St-APT-26-Boston-MA-02215/59168054_zpid/,"30 Peterborough St, APT 26, Boston, MA 02215", 3/15/13
boston_sold_02215.csv,550000,2,1,987,1910,2215,537074,http://www.zillow.com/homedetails/466-Commonwealth-Ave-APT-801-Boston-MA-02215/59178116_zpid/,"466 Commonwealth Ave, APT 801, Boston, MA 02215", 3/12/13
boston_sold_02215.csv,240000,1,1,399,1918,2215,243124,http://www.zillow.com/homedetails/116-Riverway-APT-9-Boston-MA-02215/59175649_zpid/,"116 Riverway, APT 9, Boston, MA 02215",3/8/13
boston_sold_02215.csv,262000,1,1,420,1899,2215,245440,http://www.zillow.com/homedetails/35-Queensberry-St-APT-10-Boston-MA-02215/59168103_zpid/,"35 Queensberry St, APT 10, Boston, MA 02215",3/5/13
boston_sold_02215.csv,237500,1,1,505,1900,2215,275325,http://www.zillow.com/homedetails/52-Charlesgate-E-APT-166-Boston-MA-02215/59167982_zpid/,"52 Charlesgate E, APT 166, Boston, MA 02215",3/5/13
boston_sold_02215.csv,415000,1,1,664,2006,2215,384941,http://www.zillow.com/homedetails/16-Miner-St-UNIT-210-Boston-MA-02215/90136702_zpid/,"16 Miner St, UNIT 210, Boston, MA 02215", 2/26/13
boston_sold_02215.csv,1575000,3,2,2100,1930,2215,1458170,http://www.zillow.com/homedetails/416-Commonwealth-Ave-APT-701-Boston-MA-02215/59178973_zpid/,"416 Commonwealth Ave, APT 701, Boston, MA 02215", 2/22/13
boston_sold_02215.csv,395000,1,1,785,1900,2215,387540,http://www.zillow.com/homedetails/1109-Boylston-St-APT-1-Boston-MA-02215/59167822_zpid/,"1109 Boylston St, APT 1, Boston, MA 02215", 2/20/13
boston_sold_02215.csv,280000,1,1,420,1920,2215,0,http://www.zillow.com/homedetails/7-Aberdeen-St-APT-10-Boston-MA-02215/59169982_zpid/,"7 Aberdeen St, APT 10, Boston, MA 02215", 2/20/13
boston_sold_02215.csv,1,1,1,624,2006,2215,335404,http://www.zillow.com/homedetails/108-Peterborough-St-APT-7A-Boston-MA-02215/81857207_zpid/,"108 Peterborough St, APT 7A, Boston, MA 02215", 2/15/13
boston_sold_02215.csv,371500,1,1,653,1900,2215,336222,http://www.zillow.com/homedetails/24-Peterborough-St-APT-16-Boston-MA-02215/59168041_zpid/,"24 Peterborough St, APT 16, Boston, MA 02215", 2/13/13
boston_sold_02215.csv,1,2,2,1114,1910,2215,711696,http://www.zillow.com/homedetails/4-Charlesgate-E-APT-404-Boston-MA-02215/59167746_zpid/,"4 Charlesgate E, APT 404, Boston, MA 02215", 2/12/13
boston_sold_02215.csv,770000,2,1.5,1008,1986,2215,751789,http://www.zillow.com/homedetails/390-Commonwealth-Ave-APT-610-Boston-MA-02215/59167642_zpid/,"390 Commonwealth Ave, APT 610, Boston, MA 02215", 2/12/13
boston_sold_02215.csv,310100,1,1,628,1900,2215,315695,http://www.zillow.com/homedetails/1091-Boylston-St-APT-41-Boston-MA-02215/59180395_zpid/,"1091 Boylston St, APT 41, Boston, MA 02215",2/8/13
boston_sold_02215.csv,1,1,1,394,1915,2215,233080,http://www.zillow.com/homedetails/120-Riverway-APT-10-Boston-MA-02215/59175594_zpid/,"120 Riverway, APT 10, Boston, MA 02215",2/1/13
boston_sold_02215.csv,1,1,1,825,1890,2215,474590,http://www.zillow.com/homedetails/23-Bay-State-Rd-APT-2-Boston-MA-02215/59177979_zpid/,"23 Bay State Rd, APT 2, Boston, MA 02215", 1/30/13
boston_sold_02215.csv,1,1,1,392,1915,2215,245943,http://www.zillow.com/homedetails/116-Riverway-APT-3-Boston-MA-02215/59175643_zpid/,"116 Riverway, APT 3, Boston, MA 02215", 1/29/13
boston_sold_02215.csv,1,3,3,2139,1910,2215,1516241,http://www.zillow.com/homedetails/4-Charlesgate-E-APT-506-Boston-MA-02215/59167755_zpid/,"4 Charlesgate E, APT 506, Boston, MA 02215", 1/29/13
boston_sold_02215.csv,1,3,2,1766,1920,2215,781092,http://www.zillow.com/homedetails/22-Medfield-St-APT-1-Boston-MA-02215/59172224_zpid/,"22 Medfield St, APT 1, Boston, MA 02215", 1/28/13
boston_sold_02215.csv,447500,2,2,750,1910,2215,435927,http://www.zillow.com/homedetails/534-Commonwealth-Ave-APT-4E538-Boston-MA-02215/63711563_zpid/,"534 Commonwealth Ave, APT 4E538, Boston, MA 02215", 1/28/13
boston_sold_02215.csv,1,1,1,470,1920,2215,250335,http://www.zillow.com/homedetails/7-Aberdeen-St-APT-11-Boston-MA-02215/59169983_zpid/,"7 Aberdeen St, APT 11, Boston, MA 02215", 1/23/13
boston_sold_02215.csv,1,2,2,1562,1910,2215,801572,http://www.zillow.com/homedetails/4-Charlesgate-E-APT-3-Boston-MA-02215/59167721_zpid/,"4 Charlesgate E, APT 3, Boston, MA 02215", 1/23/13
boston_sold_02215.csv,271000,1,1,623,1910,2215,224237,http://www.zillow.com/homedetails/108-Peterborough-St-APT-3A-Boston-MA-02215/81859041_zpid/,"108 Peterborough St, APT 3A, Boston, MA 02215", 1/22/13
boston_sold_02215.csv,310000,1,1,558,1930,2215,310411,http://www.zillow.com/homedetails/60-Queensberry-St-APT-15-Boston-MA-02215/59168312_zpid/,"60 Queensberry St, APT 15, Boston, MA 02215", 1/22/13
boston_sold_02215.csv,368500,2,1,720,1910,2215,368182,http://www.zillow.com/homedetails/66-Queensberry-St-APT-419-Boston-MA-02215/59168232_zpid/,"66 Queensberry St, APT 419, Boston, MA 02215", 1/18/13
boston_sold_02215.csv,35000,1,1,748,1890,2215,276913,http://www.zillow.com/homedetails/52-Fenway-APT-1A-Boston-MA-02215/59177012_zpid/,"52 Fenway, APT 1A, Boston, MA 02215", 1/17/13
boston_sold_02215.csv,1,2,2,1297,1910,2215,774222,http://www.zillow.com/homedetails/4-Charlesgate-E-APT-302-Boston-MA-02215/59167737_zpid/,"4 Charlesgate E, APT 302, Boston, MA 02215", 1/17/13
boston_sold_02215.csv,310000,1,1,532,1930,2215,306296,http://www.zillow.com/homedetails/60-Queensberry-St-APT-11-Boston-MA-02215/59168309_zpid/,"60 Queensberry St, APT 11, Boston, MA 02215",1/7/13
boston_sold_02215.csv,1,2,1,991,2006,2215,534081,http://www.zillow.com/homedetails/16-Miner-St-UNIT-303-Boston-MA-02215/90138567_zpid/,"16 Miner St, UNIT 303, Boston, MA 02215",1/2/13
boston_sold_02215.csv,1,2,2,1020,1890,2215,459499,http://www.zillow.com/homedetails/915-Beacon-St-APT-A-Boston-MA-02215/59171513_zpid/,"915 Beacon St, APT A, Boston, MA 02215",12/28/12
boston_sold_02215.csv,1,2,1.5,979,1986,2215,708649,http://www.zillow.com/homedetails/390-Commonwealth-Ave-APT-606-Boston-MA-02215/59167638_zpid/,"390 Commonwealth Ave, APT 606, Boston, MA 02215",12/28/12
boston_sold_02215.csv,1,1,1,650,1910,2215,0,http://www.zillow.com/homedetails/15-Keswick-St-APT-6-Boston-MA-02215/59168526_zpid/,"15 Keswick St, APT 6, Boston, MA 02215",12/28/12
boston_sold_02215.csv,1,1,1,749,1986,2215,522110,http://www.zillow.com/homedetails/390-Commonwealth-Ave-APT-513-Boston-MA-02215/59167632_zpid/,"390 Commonwealth Ave, APT 513, Boston, MA 02215",12/28/12
boston_sold_02215.csv,1,7,2.5,5185,1880,2215,2063912,http://www.zillow.com/homedetails/38-Fenway-Boston-MA-02215/59177039_zpid/,"38 Fenway, Boston, MA 02215",12/28/12
boston_sold_02215.csv,1,1,1,752,1896,2215,513785,http://www.zillow.com/homedetails/390-Commonwealth-Ave-APT-413-Boston-MA-02215/59167619_zpid/,"390 Commonwealth Ave, APT 413, Boston, MA 02215",12/28/12
boston_sold_02215.csv,1,1,1,446,1910,2215,198514,http://www.zillow.com/homedetails/15-Keswick-St-APT-B2-Boston-MA-02215/59168520_zpid/,"15 Keswick St, APT B2, Boston, MA 02215",12/28/12
boston_sold_02215.csv,290000,1,1,429,1900,2215,301592,http://www.zillow.com/homedetails/520-Beacon-St-APT-2C-Boston-MA-02215/59178375_zpid/,"520 Beacon St, APT 2C, Boston, MA 02215",12/28/12
boston_sold_02215.csv,1,2,1.5,1133,1890,2215,474986,http://www.zillow.com/homedetails/915-Beacon-St-APT-3-Boston-MA-02215/59171516_zpid/,"915 Beacon St, APT 3, Boston, MA 02215",12/28/12
boston_sold_02215.csv,565000,1,1,785,1910,2215,531253,http://www.zillow.com/homedetails/416-Commonwealth-Ave-APT-616-Boston-MA-02215/59178971_zpid/,"416 Commonwealth Ave, APT 616, Boston, MA 02215",12/27/12
boston_sold_02215.csv,720000,2,2,1031,1896,2215,743194,http://www.zillow.com/homedetails/390-Commonwealth-Ave-APT-407-Boston-MA-02215/59167613_zpid/,"390 Commonwealth Ave, APT 407, Boston, MA 02215",12/21/12
boston_sold_02215.csv,1,1,1,429,1900,2215,274993,http://www.zillow.com/homedetails/520-Beacon-St-APT-3C-Boston-MA-02215/59178381_zpid/,"520 Beacon St, APT 3C, Boston, MA 02215",12/21/12
boston_sold_02215.csv,1,2,1,830,1910,2215,411160,http://www.zillow.com/homedetails/108-Peterborough-St-APT-3B-Boston-MA-02215/81857196_zpid/,"108 Peterborough St, APT 3B, Boston, MA 02215",12/21/12
boston_sold_02215.csv,1345000,2,2.5,1896,1910,2215,1274200,http://www.zillow.com/homedetails/413-415-Commonwealth-Ave-UNIT-7-Boston-MA-02215/87796020_zpid/,"413-415 Commonwealth Ave, UNIT 7, BOSTON, MA 02215",12/21/12
boston_sold_02215.csv,200000,1,1,725,2007,2215,414449,http://www.zillow.com/homedetails/464-Commonwealth-Ave-APT-74-Boston-MA-02215/59212701_zpid/,"464 Commonwealth Ave, APT 74, Boston, MA 02215",12/20/12
boston_sold_02215.csv,1,2,2,1044,1900,2215,659915,http://www.zillow.com/homedetails/4-Charlesgate-E-APT-607-Boston-MA-02215/59167763_zpid/,"4 Charlesgate E, APT 607, Boston, MA 02215",12/18/12
boston_sold_02215.csv,350000,2,1,810,1927,2215,0,http://www.zillow.com/homedetails/137-Peterborough-St-APT-14-Boston-MA-02215/59168491_zpid/,"137 Peterborough St, APT 14, Boston, MA 02215",12/18/12
boston_sold_02215.csv,621000,2,1.5,1221,1900,2215,673614,http://www.zillow.com/homedetails/390-Commonwealth-Ave-APT-205-Boston-MA-02215/59167585_zpid/,"390 Commonwealth Ave, APT 205, Boston, MA 02215",12/17/12
boston_sold_02215.csv,179000,1,1,281,1900,2215,178213,http://www.zillow.com/homedetails/1111-Boylston-St-APT-39-Boston-MA-02215/59167861_zpid/,"1111 Boylston St, APT 39, Boston, MA 02215",12/17/12
boston_sold_02215.csv,519500,2,2,790,1930,2215,263731,http://www.zillow.com/homedetails/107-Jersey-St-APT-10-Boston-MA-02215/59179865_zpid/,"107 Jersey St, APT 10, Boston, MA 02215",12/10/12
